Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,AgentRating_MinMax,Distance_in_km,Distance_in_km_log,Distance_Log_Z,Delay_Group
dtzs077015277,20,2.9,26.463504,80.372929,26.603504,80.512929,2022-02-18,23:30:00,23:40:00,Sunny,Low ,scooter ,Metropolitian ,170,Clothing,0.38,20.88826061875364,3.0859504482933047,1.1368345041825392,120–180 days
auad338728375,28,4.9,12.311072,76.654878,12.441072,76.784878,2022-03-12,18:30:00,18:35:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,175,Clothing,0.78,20.20680429578236,3.0543220875304,1.0946482084781994,120–180 days
mqqs850766570,36,4.3,18.592718,73.773572,18.622718,73.803572,2022-03-07,20:15:00,20:20:00,Cloudy,Jam ,scooter ,Metropolitian ,190,Apparel,0.6599999999999999,4.595950274789243,1.7220431709147994,-0.6823617591999728,180–270 days
qncs412122443,37,4.7,21.160437,72.774209,21.170437,72.784209,2022-03-05,09:10:00,09:20:00,Cloudy,Low ,scooter ,Metropolitian ,80,Snacks,0.74,1.520419007277728,0.9244251604308109,-1.7462344493347464,60–120 days
kepn348949314,23,4.7,18.53408,73.89852,18.57408,73.93852,2022-03-19,12:10:00,12:15:00,Sandstorms,High ,motorcycle ,Metropolitian ,140,Clothing,0.74,6.128846407057289,1.9641494270944897,-0.35943746376680663,120–180 days
wooi911656737,32,5.0,21.157729,72.768726,21.237729,72.848726,2022-03-14,19:55:00,20:05:00,Fog,Jam ,motorcycle ,Metropolitian ,245,Jewelry,0.8,12.16211593670245,2.577342698436286,0.4584472461823733,180–270 days
vwil453300802,24,5.0,9.979186,76.317361,10.009186,76.347361,2022-02-11,17:15:00,17:30:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,85,Cosmetics,0.8,4.681944066734308,1.7372934394437887,-0.6620207638965083,60–120 days
igto006641062,35,4.7,26.766536,75.837333,26.806536,75.877333,2022-03-28,14:35:00,14:50:00,Sandstorms,High ,scooter ,Urban ,155,Outdoors,0.74,5.962202685728364,1.940495902112317,-0.3909868256457901,120–180 days
ygxx672858608,29,4.8,22.753659,75.903365,22.793659,75.943365,2022-03-21,15:50:00,16:05:00,Sandstorms,Medium ,scooter ,Metropolitian ,29,Grocery,0.76,6.049919555217213,1.9530162061515883,-0.37428709047872377,10–30 days
pqrl555793775,23,4.6,23.374878,85.335739,23.414878,85.375739,2022-03-09,15:55:00,16:05:00,Sandstorms,Medium ,scooter ,Metropolitian ,105,Sports,0.72,6.037118440222238,1.9511987739103052,-0.3767112039042699,60–120 days
snit332265391,29,4.9,12.321214,76.621094,12.431214,76.731094,2022-03-08,17:30:00,17:40:00,Cloudy,Medium ,motorcycle ,Metropolitian ,155,Clothing,0.78,17.098061238904577,2.895804818662004,0.8832159300602301,120–180 days
fumt665648101,32,3.7,22.311358,73.164798,22.391358,73.244798,2022-03-02,21:55:00,22:10:00,Sandstorms,Jam ,scooter ,Metropolitian ,175,Electronics,0.54,12.116905670047371,2.573901907379794,0.4538578768484984,120–180 days
nkhy351534690,29,4.4,13.066762,80.251865,13.076762,80.261865,2022-03-01,08:25:00,08:30:00,Sandstorms,Low ,motorcycle ,Urban ,75,Home,0.68,1.5522933461656467,0.9369923064336508,-1.7294722357818637,60–120 days
qenp660643292,30,4.7,0.0,0.0,0.04,0.04,2022-02-11,12:35:00,12:45:00,Cloudy,High ,scooter ,Metropolitian ,125,Skincare,0.74,6.290134677634678,1.9865220201482288,-0.3295966246125737,120–180 days
qfmy064911874,36,4.9,12.970324,77.645748,12.990324,77.665748,2022-03-07,10:10:00,10:15:00,Fog,Low ,motorcycle ,Metropolitian ,130,Sports,0.78,3.1051449132267224,1.412241043919969,-1.0955796378377334,120–180 days
ucxh299167507,37,5.0,23.374989,85.335486,23.384989,85.345486,2022-03-03,10:25:00,10:30:00,Fog,Low ,motorcycle ,Urban ,75,Shoes,0.8,1.509357191576567,0.9200266213712711,-1.7521012747078293,60–120 days
ctdg315169109,36,4.1,26.911927,75.797282,26.941927,75.827282,2022-03-07,18:15:00,18:30:00,Windy,Medium ,motorcycle ,Metropolitian ,165,Clothing,0.6199999999999999,4.469193825204425,1.6991312244395773,-0.7129219945663077,120–180 days
vvue231041310,24,4.5,26.914142,75.805704,27.024142,75.915704,2022-03-14,23:55:00,00:00:00,Stormy,Low ,van,Metropolitian ,95,Jewelry,0.7,16.384324359677176,2.8555689012980756,0.8295487697361689,60–120 days
irts174542211,31,5.0,17.428294,78.404423,17.498294,78.474423,2022-03-08,20:20:00,20:25:00,Stormy,Jam ,motorcycle ,Metropolitian ,180,Sports,0.8,10.757050667280218,2.4644531174178863,0.307873737726419,120–180 days
lays561359928,29,4.8,0.0,0.0,0.13,0.13,2022-04-02,00:00:00,00:15:00,Stormy,Low ,scooter ,Metropolitian ,80,Shoes,0.76,20.44292976252901,3.0653949762386152,1.109417363315142,60–120 days
suuj945532063,29,4.5,0.0,0.0,0.11,0.11,2022-02-18,17:30:00,17:40:00,Cloudy,Medium ,motorcycle ,Metropolitian ,205,Pet Supplies,0.7,17.29786575291325,2.906784427522224,0.897860667091258,180–270 days
hfyi856234576,22,4.5,23.353783,85.326967,23.443783,85.416967,2022-03-27,17:35:00,17:50:00,Sandstorms,Medium ,scooter ,Other,75,Books,0.7,13.583332471810742,2.679879265059677,0.5952117769940811,60–120 days
wmzt454654178,36,4.7,26.483042,80.317833,26.623042,80.457833,2022-02-12,22:45:00,22:50:00,Sandstorms,Low ,motorcycle ,Metropolitian ,130,Shoes,0.74,20.88667896873856,3.085878185485832,1.1367381191631791,120–180 days
xptv602604773,24,4.9,-25.449659,81.839744,25.579659,81.969744,2022-02-18,23:20:00,23:25:00,Sunny,Low ,motorcycle ,Metropolitian ,135,Apparel,0.78,5674.218451041705,8.643864335184375,8.550048248937761,120–180 days
kdoi749308717,27,4.8,11.003681,76.975525,11.113681,77.085525,2022-03-14,19:25:00,19:30:00,Sunny,Jam ,van,Metropolitian ,85,Shoes,0.76,17.13802213292784,2.8980104052764695,0.8861577685518569,60–120 days
fqbb217055494,25,4.6,0.0,0.0,0.09,0.09,2022-02-14,19:55:00,20:10:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,95,Electronics,0.72,14.15280068944862,2.718185378860144,0.6463049416441412,60–120 days
xmip518164204,35,4.6,22.538731,88.364878,22.618731,88.444878,2022-02-14,18:00:00,18:05:00,Sunny,Medium ,scooter ,Metropolitian ,85,Jewelry,0.72,12.107750592114119,2.5732037035052686,0.45292660395283835,60–120 days
qbkb252363734,28,5.0,26.905287,75.794592,26.985287,75.874592,2022-03-02,22:55:00,23:10:00,Stormy,Low ,motorcycle ,Urban ,65,Cosmetics,0.8,11.916990180555231,2.5585435130541287,0.4333726620305911,60–120 days
feru635332340,36,4.7,23.355164,85.324097,23.375164,85.344097,2022-03-07,12:00:00,12:15:00,Stormy,High ,van,Metropolitian ,125,Electronics,0.74,3.018868742009604,1.391000455568123,-1.1239105952294954,120–180 days
lvwk495188066,23,4.7,26.90519,75.810753,26.94519,75.850753,2022-03-19,12:50:00,13:00:00,Windy,High ,motorcycle ,Metropolitian ,130,Shoes,0.74,5.958965689666703,1.940030855496586,-0.39160711052854447,120–180 days
unkm177794816,37,5.0,23.264015,77.408236,23.304015,77.448236,2022-02-17,15:20:00,15:35:00,Fog,Medium ,motorcycle ,Urban ,85,Snacks,0.8,6.0394244229246015,1.951526408720274,-0.3762742005742526,60–120 days
xdah783460945,20,4.7,12.949934,77.699386,13.009934,77.759386,2022-03-21,19:50:00,20:05:00,Windy,Jam ,motorcycle ,Metropolitian ,90,Cosmetics,0.74,9.315441635500324,2.333641960487957,0.13339621139994978,60–120 days
osez810303245,28,4.8,13.026279,80.174568,13.116279,80.264568,2022-03-20,21:35:00,21:40:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,145,Snacks,0.76,13.970652591255362,2.7060917907516093,0.630174365421819,120–180 days
lffe175419676,25,4.8,21.160437,72.774209,21.270437,72.884209,2022-03-23,00:00:00,00:15:00,Cloudy,Low ,scooter ,Urban ,140,Books,0.76,16.721976048741656,2.8748054541255885,0.8552067199536015,120–180 days
vzgz484379416,30,4.6,26.846156,75.8023,26.956156,75.9123,2022-03-20,17:20:00,17:25:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,145,Books,0.72,16.388699354722633,2.855820532856175,0.8298843989961899,120–180 days
auyo103186470,31,3.8,19.1813,72.836191,19.2713,72.926191,2022-03-20,19:25:00,19:35:00,Sandstorms,Jam ,scooter ,Metropolitian ,210,Sports,0.5599999999999999,13.763778584950824,2.6921767880999203,0.6116143641308477,180–270 days
yapj085531572,27,4.6,12.334022,76.618203,12.464022,76.748203,2022-03-25,19:00:00,19:15:00,Sandstorms,Medium ,van,Metropolitian ,100,Toys,0.72,20.205936390186515,3.0542811608851546,1.0945936200165511,60–120 days
xiey463962030,37,4.7,18.53408,73.89852,18.58408,73.94852,2022-04-01,21:10:00,21:20:00,Stormy,Jam ,motorcycle ,Metropolitian ,145,Jewelry,0.74,7.660951720810321,2.158824615012891,-0.09977730921792734,120–180 days
wayc433806474,33,4.3,13.045479,80.23311,13.065479,80.25311,2022-03-07,08:25:00,08:40:00,Sandstorms,Low ,motorcycle ,Metropolitian ,140,Shoes,0.6599999999999999,3.104686366913198,1.412129337284752,-1.0957286335185632,120–180 days
brsp138703855,20,4.7,23.374989,85.335486,23.384989,85.345486,2022-03-26,08:35:00,08:50:00,Cloudy,Low ,scooter ,Urban ,80,Home,0.74,1.509357191576567,0.9200266213712711,-1.7521012747078293,60–120 days
jhvd885484569,35,4.8,22.727021,75.884167,22.787021,75.944167,2022-03-30,19:45:00,19:50:00,Sunny,Jam ,motorcycle ,Metropolitian ,95,Electronics,0.76,9.07538735961594,2.3100955546982163,0.10198972641431625,60–120 days
znaq525848611,38,4.3,22.753839,75.897429,22.783839,75.927429,2022-03-30,21:10:00,21:20:00,Fog,Jam ,van,Metropolitian ,195,Clothing,0.6599999999999999,4.537513326842027,1.7115455420215457,-0.6963636254365759,180–270 days
mfms542523649,37,4.3,22.727021,75.884167,22.767021,75.924167,2022-03-09,13:00:00,13:10:00,Fog,High ,motorcycle ,Metropolitian ,180,Cosmetics,0.6599999999999999,6.0504618880756365,1.9530931307171926,-0.37418448754916206,120–180 days
ntqa574155446,37,4.9,12.323978,76.627961,12.373978,76.677961,2022-04-01,18:10:00,18:15:00,Cloudy,Medium ,scooter ,Urban ,75,Jewelry,0.78,7.772241951547877,2.171592412431058,-0.08274746434504243,60–120 days
vagk282321217,35,4.9,12.978453,77.643685,13.088453,77.753685,2022-03-16,22:20:00,22:30:00,Cloudy,Low ,motorcycle ,Metropolitian ,150,Apparel,0.78,17.07651409817472,2.8946135320703954,0.881626977385795,120–180 days
pmnf429993660,29,4.8,0.0,0.0,0.08,0.08,2022-03-31,23:00:00,23:15:00,Fog,Low ,motorcycle ,Metropolitian ,130,Shoes,0.76,12.58026782240096,2.6086178437623633,0.500162418802686,120–180 days
xoaj324084544,29,4.8,22.311844,73.165081,22.441844,73.295081,2022-03-08,23:00:00,23:05:00,Cloudy,Low ,motorcycle ,Urban ,105,Kitchen,0.76,19.688308620509375,3.029568739769613,1.061631889480926,60–120 days
opjk190252636,36,4.7,18.994049,72.825203,19.014049,72.845203,2022-03-11,09:35:00,09:40:00,Fog,Low ,motorcycle ,Metropolitian ,110,Skincare,0.74,3.0605577730406264,1.4013203466998485,-1.1101457978002789,60–120 days
ymmk505299220,36,4.9,13.049645,80.242268,13.139645,80.332268,2022-03-23,19:40:00,19:50:00,Windy,Jam ,motorcycle ,Metropolitian ,190,Apparel,0.78,13.970007989573654,2.7060487321370497,0.6301169333133374,180–270 days
mgyd374838734,39,4.8,12.323194,76.630583,12.353194,76.660583,2022-03-26,22:45:00,22:50:00,Sunny,Low ,motorcycle ,Metropolitian ,90,Cosmetics,0.76,4.663439017652866,1.734031307992797,-0.6663718348561949,60–120 days
uhne071176544,32,4.9,21.175975,72.795503,21.285975,72.905503,2022-03-23,22:50:00,22:55:00,Stormy,Low ,scooter ,Metropolitian ,145,Shoes,0.78,16.721157280760078,2.8747592523423484,0.8551450954481633,120–180 days
lmpw581592516,39,4.9,25.457687,81.835585,25.597687,81.975585,2022-02-16,18:35:00,18:40:00,Cloudy,Medium ,motorcycle ,Metropolitian ,215,Kitchen,0.78,20.968415504250004,3.0896057629149367,1.1417100076800655,180–270 days
uila905850519,20,4.5,21.157735,72.768778,21.167735,72.778778,2022-03-03,08:35:00,08:45:00,Stormy,Low ,motorcycle ,Metropolitian ,90,Clothing,0.7,1.5204319193289748,0.9244302833957369,-1.746227616261263,60–120 days
rcso028240979,24,4.9,13.026286,80.275235,13.156286,80.405235,2022-03-04,17:40:00,17:50:00,Sunny,Medium ,scooter ,Metropolitian ,60,Toys,0.78,20.17903304544265,3.053011684997115,1.0929003774990582,30–60 days
zpps716045078,39,5.0,26.914142,75.805704,26.944142,75.835704,2022-03-24,21:55:00,22:05:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,130,Sports,0.8,4.469154959263375,1.6991241180761185,-0.7129314731210928,120–180 days
jkzh372697925,24,5.0,18.530963,73.828972,18.590963,73.888972,2022-03-09,21:00:00,21:10:00,Windy,Jam ,scooter ,Metropolitian ,115,Outdoors,0.8,9.193093962702367,2.3217104284997534,0.11748178761955314,60–120 days
ofgj927652548,39,4.5,17.429585,78.392621,17.489585,78.452621,2022-03-21,17:45:00,17:50:00,Stormy,Medium ,scooter ,Urban ,30,Grocery,0.7,9.220418694557548,2.3243875520927024,0.1210525679194184,10–30 days
xhme439048664,21,4.5,12.321214,76.621094,12.381214,76.681094,2022-04-05,19:40:00,19:50:00,Fog,Jam ,motorcycle ,Metropolitian ,105,Snacks,0.7,9.326651352175686,2.334728063315222,0.13484486867877,60–120 days
ojxh383836679,38,4.2,23.333017,85.3172,23.353017,85.3372,2022-03-15,08:30:00,08:40:00,Windy,Low ,motorcycle ,Metropolitian ,165,Cosmetics,0.64,3.0190991967407927,1.3910577971084248,-1.1238341123793898,120–180 days
zyqi102181378,35,4.7,12.939496,77.625999,12.979496,77.665999,2022-03-13,15:00:00,15:05:00,Fog,High ,scooter ,Urban ,135,Shoes,0.74,6.210543032490164,1.9755442650335453,-0.3442388890950575,120–180 days
oyws295138476,33,4.2,30.893234,75.82172,30.903234,75.83172,2022-02-17,10:20:00,10:30:00,Stormy,Low ,motorcycle ,Metropolitian ,155,Apparel,0.64,1.465202574726603,0.9022739845344998,-1.7757799595673416,120–180 days
cxvd133693964,35,4.5,23.355164,85.324097,23.385164,85.354097,2022-03-07,23:55:00,00:10:00,Sandstorms,Low ,scooter ,Metropolitian ,120,Sports,0.7,4.52822500931378,1.7098667892031698,-0.6986027665460817,60–120 days
coka448113567,37,4.9,12.939496,77.625999,13.019496,77.705999,2022-03-06,20:25:00,20:40:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,175,Toys,0.78,12.420599246806894,2.5967907838109077,0.4843873411069035,120–180 days
xini691586074,32,4.6,12.334022,76.618203,12.464022,76.748203,2022-04-06,17:15:00,17:30:00,Windy,Medium ,motorcycle ,Metropolitian ,135,Snacks,0.72,20.205936390186515,3.0542811608851546,1.0945936200165511,120–180 days
sbht269320797,36,4.4,21.160437,72.774209,21.270437,72.884209,2022-03-16,18:40:00,18:45:00,Stormy,Medium ,motorcycle ,Metropolitian ,195,Jewelry,0.68,16.721976048741656,2.8748054541255885,0.8552067199536015,180–270 days
rwkx760976976,24,4.6,26.911927,75.797282,27.001927,75.887282,2022-03-25,17:20:00,17:25:00,Stormy,Medium ,motorcycle ,Metropolitian ,125,Apparel,0.72,13.406000552536547,2.667644824821783,0.5788933304731914,120–180 days
sxwz698905442,32,4.8,22.539129,88.365507,22.619129,88.445507,2022-02-16,19:15:00,19:30:00,Cloudy,Jam ,motorcycle ,Metropolitian ,255,Clothing,0.76,12.107734496942223,2.5732024755919314,0.45292496614696115,180–270 days
zkqi058980465,24,4.7,26.492106,80.327797,26.522106,80.357797,2022-02-11,18:25:00,18:30:00,Sandstorms,Medium ,scooter ,Metropolitian ,120,Apparel,0.74,4.476514374571422,1.7004688355516007,-0.711137872450962,60–120 days
tmlu987874941,21,4.1,30.335259,78.053162,30.445259,78.163162,2022-02-12,17:55:00,18:00:00,Cloudy,Medium ,scooter ,Metropolitian ,165,Outdoors,0.6199999999999999,16.153274468616157,2.842189086501568,0.8117026085738497,120–180 days
hrjf444396587,21,5.0,21.149569,72.772697,21.279569,72.902697,2022-04-02,19:55:00,20:00:00,Sunny,Jam ,scooter ,Metropolitian ,75,Kitchen,0.8,19.762388480863397,3.0331431037444174,1.06639942001235,60–120 days
prxt481711644,29,4.6,18.530963,73.828972,18.600963,73.898972,2022-03-14,19:55:00,20:10:00,Stormy,Jam ,motorcycle ,Metropolitian ,27,Grocery,0.72,10.725127399399016,2.4617341798936976,0.30424718549195806,10–30 days
widv687149765,27,5.0,13.064181,80.236442,13.154181,80.326442,2022-03-31,21:10:00,21:25:00,Windy,Jam ,scooter ,Urban ,90,Pet Supplies,0.8,13.969606427684226,2.706021907350073,0.630081154083295,60–120 days
eusj311861071,20,4.9,23.359033,85.325347,23.489033,85.455347,2022-03-02,17:55:00,18:00:00,Windy,Medium ,motorcycle ,Metropolitian ,150,Jewelry,0.78,19.618656013660114,3.026196297689615,1.057133684850624,120–180 days
djrk815210722,37,4.7,21.15276,72.778059,21.16276,72.788059,2022-03-26,11:15:00,11:20:00,Sunny,High ,motorcycle ,Metropolitian ,120,Pet Supplies,0.74,1.5204556895834413,0.9244397143754812,-1.7462150371047502,60–120 days
cjgz554460850,33,4.8,15.574828,73.766883,15.644828,73.836883,2022-02-16,23:10:00,23:25:00,Sandstorms,Low ,scooter ,Metropolitian ,100,Cosmetics,0.76,10.806640241071362,2.4686621054913593,0.31348773766826316,60–120 days
svmp678252442,23,4.5,12.284747,76.625861,12.294747,76.635861,2022-03-01,10:00:00,10:10:00,Sunny,Low ,motorcycle ,Metropolitian ,75,Skincare,0.7,1.5546198107730695,0.9379034105377796,-1.7282569939474122,60–120 days
wboc224184307,29,4.5,11.006686,76.951736,11.016686,76.961736,2022-03-24,09:55:00,10:05:00,Fog,Low ,motorcycle ,Metropolitian ,115,Electronics,0.7,1.5581244322259453,0.9392743463152051,-1.7264284229844187,60–120 days
cpii045567932,37,4.2,21.157729,72.768726,21.167729,72.778726,2022-03-15,09:20:00,09:30:00,Windy,Low ,motorcycle ,Metropolitian ,160,Home,0.64,1.5204319479995732,0.9244302947710087,-1.746227601088786,120–180 days
rzxi172926923,29,4.7,26.846156,75.8023,26.936156,75.8923,2022-03-25,23:15:00,23:30:00,Sandstorms,Low ,scooter ,Metropolitian ,70,Cosmetics,0.74,13.409462339212707,2.6678850976715247,0.5792138093486194,60–120 days
lvss866151225,33,4.8,18.636215,73.751081,18.766215,73.881081,2022-03-23,20:20:00,20:35:00,Cloudy,Jam ,scooter ,Urban ,220,Apparel,0.76,19.910592397095474,3.0402558438424596,1.075886480037163,180–270 days
qmuu254981257,30,4.6,13.049645,80.242268,13.079645,80.272268,2022-03-01,23:50:00,00:00:00,Fog,Low ,motorcycle ,Metropolitian ,95,Sports,0.72,4.656945385949658,1.7328840620718244,-0.6679020455437025,60–120 days
plty820232073,22,4.8,12.323994,76.626167,12.373994,76.676167,2022-03-30,22:20:00,22:30:00,Sandstorms,Low ,motorcycle ,Urban ,50,Outdoors,0.76,7.772241719523405,2.171592385981209,-0.08274749962417557,30–60 days
jybe497283054,24,4.6,19.1093,72.825451,19.1193,72.835451,2022-03-30,11:30:00,11:45:00,Sunny,High ,van,Urban ,95,Jewelry,0.72,1.5297989528625522,0.9281398343101783,-1.7412797717308417,60–120 days
foyq895048327,25,4.9,13.066762,80.251865,13.176762,80.361865,2022-04-04,19:15:00,19:20:00,Windy,Jam ,motorcycle ,Metropolitian ,145,Clothing,0.78,17.073537690613623,2.894448862454694,0.8814073390316743,120–180 days
irlt349481815,27,4.1,0.0,0.0,0.07,0.07,2022-03-16,22:00:00,22:10:00,Fog,Jam ,motorcycle ,Metropolitian ,34,Grocery,0.6199999999999999,11.007734763744619,2.4855510057914594,0.33601436013605673,30–60 days
xsom172403792,37,4.7,18.994049,72.825203,19.024049,72.855203,2022-03-19,22:20:00,22:30:00,Sandstorms,Low ,motorcycle ,Metropolitian ,110,Outdoors,0.74,4.590771505102444,1.7211172928678338,-0.6835967067006747,60–120 days
vwtc569446089,38,4.5,27.158822,78.045359,27.288822,78.175359,2022-02-12,20:40:00,20:55:00,Fog,Jam ,motorcycle ,Metropolitian ,230,Skincare,0.7,19.34383090814025,3.012777716452375,1.0392358165339446,180–270 days
ykka891793194,32,4.8,17.45971,78.368855,17.47971,78.388855,2022-03-03,11:10:00,11:20:00,Sunny,High ,motorcycle ,Metropolitian ,145,Electronics,0.76,3.0733915714428806,1.4044759623813685,-1.105936798880993,120–180 days
cino379834334,33,4.1,19.120083,72.907385,19.250083,73.037385,2022-03-04,20:30:00,20:40:00,Fog,Jam ,scooter ,Metropolitian ,175,Shoes,0.6199999999999999,19.883360631546168,3.0389526998501046,1.074148330588985,120–180 days
mwfa804460439,39,4.0,23.353783,85.326967,23.413783,85.386967,2022-03-13,20:50:00,21:05:00,Windy,Jam ,motorcycle ,Urban ,180,Pet Supplies,0.6,9.056024276265703,2.3081718853926003,0.09942391268870404,120–180 days
txpc670469337,30,5.0,13.026279,80.174568,13.036279,80.184568,2022-04-05,10:45:00,10:50:00,Fog,Low ,scooter ,Metropolitian ,95,Shoes,0.8,1.5524171512663978,0.9370408126519124,-1.7294075375927158,60–120 days
oifk679853272,35,4.0,23.351489,85.324253,23.461489,85.434253,2022-03-04,20:55:00,21:10:00,Cloudy,Jam ,motorcycle ,Metropolitian ,205,Sports,0.6,16.601408334261222,2.867978917834872,0.8461014020790711,180–270 days
dqgo624546930,36,4.5,23.351058,85.325731,23.371058,85.345731,2022-03-24,11:25:00,11:35:00,Cloudy,High ,motorcycle ,Metropolitian ,125,Cosmetics,0.7,3.018911481757933,1.3910110902824693,-1.1238964105169993,120–180 days
eshz692112293,27,4.8,23.357804,85.325146,23.467804,85.435146,2022-03-02,19:50:00,19:55:00,Cloudy,Jam ,scooter ,Metropolitian ,165,Pet Supplies,0.76,16.601046189402922,2.8679583428571775,0.8460739589213421,120–180 days
pmyq311667264,38,4.7,18.53408,73.89852,18.57408,73.93852,2022-03-03,16:10:00,16:25:00,Windy,Medium ,scooter ,Metropolitian ,145,Kitchen,0.74,6.128846407057289,1.9641494270944897,-0.35943746376680663,120–180 days
