Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,AgentRating_MinMax,Distance_in_km,Distance_in_km_log,Distance_Log_Z
tngm966383797,21,5.0,26.892312,75.806896,26.982312,75.896896,2022-03-06,18:15:00,18:30:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,120,Outdoors,0.8,13.407033668284493,2.667716536515905,0.5789889804108017
anch674529926,32,4.6,12.933298,77.614293,12.993298,77.674293,2022-04-05,22:30:00,22:45:00,Fog,Low ,motorcycle ,Metropolitian ,115,Sports,0.72,9.315745106316637,2.3336713791365424,0.1334354503544362
eqpa180791219,26,4.8,26.914142,75.805704,26.964142,75.855704,2022-03-26,17:10:00,17:25:00,Sandstorms,Medium ,motorcycle ,Urban ,145,Books,0.76,7.448298968601405,2.1339651156134547,-0.13293521457344198
ycxe525837544,29,4.4,12.906229,77.596791,12.976229,77.666791,2022-03-04,18:45:00,18:55:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,190,Cosmetics,0.68,10.868838190114497,2.4739163259975725,0.32049588145517993
msnj088276941,35,4.6,17.426228,78.407495,17.466228,78.447495,2022-03-01,13:40:00,13:50:00,Sunny,High ,scooter ,Metropolitian ,115,Pet Supplies,0.72,6.147160558529806,1.9667151531498812,-0.35601526686951995
wrqc205543676,37,4.7,9.991703,76.293136,10.101703,76.403136,2022-02-12,23:30:00,23:45:00,Windy,Low ,motorcycle ,Metropolitian ,125,Kitchen,0.74,17.165758142606936,2.8995384012518213,0.8881958283341658
pwzc079193424,39,4.7,27.161661,78.011544,27.241661,78.091544,2022-02-12,21:10:00,21:15:00,Fog,Jam ,motorcycle ,Metropolitian ,210,Toys,0.74,11.904942936168032,2.5576104113218263,0.43212807948974347
zmfy302009946,35,4.8,23.234631,77.401663,23.344631,77.511663,2022-02-12,21:25:00,21:40:00,Cloudy,Jam ,motorcycle ,Metropolitian ,230,Pet Supplies,0.76,16.60809480410271,2.86835872835907,0.8466079980169875
snex902777923,37,4.8,19.12663,72.829976,19.15663,72.859976,2022-03-17,22:25:00,22:30:00,Sunny,Low ,motorcycle ,Metropolitian ,115,Shoes,0.76,4.589038751024413,1.72080731370858,-0.684010160707112
xezh420060838,29,4.9,13.049645,80.242268,13.089645,80.282268,2022-03-09,15:45:00,15:55:00,Cloudy,Medium ,motorcycle ,Metropolitian ,65,Skincare,0.78,6.209199248060677,1.9753578838337662,-0.34448748662644874
szqm495930524,35,4.9,21.186884,72.793616,21.256884,72.863616,2022-03-23,17:10:00,17:25:00,Windy,Medium ,motorcycle ,Metropolitian ,110,Home,0.78,10.641042055468635,2.4545369619619777,0.29464744789593894
htkn373801078,25,4.9,10.028047,76.310019,10.158047,76.440019,2022-02-12,17:25:00,17:35:00,Sandstorms,Medium ,motorcycle ,Urban ,180,Cosmetics,0.78,20.28537005770416,3.0580199849736704,1.0995805094657707
cnfn581369754,21,4.8,21.183434,72.814492,21.273434,72.904492,2022-03-18,21:30:00,21:45:00,Stormy,Jam ,scooter ,Other,80,Snacks,0.76,13.681056958913599,2.6865580205204935,0.6041199829842389
derz738330059,26,4.6,12.299524,76.64262,12.359524,76.70262,2022-03-11,20:20:00,20:35:00,Stormy,Jam ,motorcycle ,Metropolitian ,110,Electronics,0.72,9.327028546828888,2.334764588976033,0.13489358705337437
zmaw567281114,25,4.5,12.337978,76.616792,12.447978,76.726792,2022-03-06,20:15:00,20:20:00,Stormy,Jam ,motorcycle ,Metropolitian ,130,Toys,0.7,17.097524927197277,2.895775184567677,0.8831764037415702
vekh998799412,21,4.5,26.846156,75.8023,26.926156,75.8823,2022-03-18,23:35:00,23:45:00,Fog,Low ,scooter ,Urban ,125,Books,0.7,11.919755989352518,2.558757611903083,0.4336582297025815
xvte666382961,36,4.8,17.483216,78.552111,17.613216,78.682111,2022-03-27,19:10:00,19:25:00,Sunny,Jam ,scooter ,Metropolitian ,110,Shoes,0.76,19.972929947942678,3.0432325560857034,1.0798568553551118
hnha006399231,22,4.9,23.266261,77.379605,23.316261,77.429605,2022-02-11,18:30:00,18:45:00,Fog,Medium ,motorcycle ,Metropolitian ,95,Skincare,0.78,7.549092417510281,2.1458251273155615,-0.11711618542828259
deiq873321111,29,4.0,12.284747,76.625861,12.354747,76.695861,2022-03-27,19:25:00,19:30:00,Windy,Jam ,motorcycle ,Metropolitian ,185,Electronics,0.6,10.881731319465594,2.475002037278087,0.32194401648413945
cjhk414294530,26,4.8,11.003669,76.976494,11.073669,77.046494,2022-03-04,19:40:00,19:50:00,Sandstorms,Jam ,scooter ,Metropolitian ,75,Snacks,0.76,10.906379593113522,2.4770743567287172,0.324708101597291
tvqj482856745,20,4.8,21.160437,72.774209,21.290437,72.904209,2022-03-27,21:00:00,21:15:00,Windy,Jam ,van,Metropolitian ,120,Books,0.76,19.761711761320647,3.0331105096827105,1.0663559456528762
nrid516202395,38,4.2,21.157729,72.768726,21.177729,72.788726,2022-03-28,11:50:00,11:55:00,Cloudy,High ,van,Metropolitian ,165,Toys,0.64,3.0408160982094503,1.3964466760801852,-1.1166463594787015
tccc587150823,37,4.7,18.994237,72.825553,19.044237,72.875553,2022-03-09,21:15:00,21:20:00,Sunny,Jam ,motorcycle ,Metropolitian ,120,Shoes,0.74,7.651064458530453,2.157682372162324,-0.10130084674873423
ernz529124172,21,4.5,22.761226,75.887522,22.821226,75.947522,2022-03-17,18:35:00,18:50:00,Stormy,Medium ,motorcycle ,Metropolitian ,85,Snacks,0.7,9.074342229264849,2.3099918182835495,0.10185136151146068
qlor466719853,23,5.0,13.005801,80.250744,13.055801,80.300744,2022-03-30,21:35:00,21:45:00,Cloudy,Jam ,scooter ,Metropolitian ,125,Kitchen,0.8,7.762092914972131,2.1704347936463844,-0.08429151048544259
ioen772970946,25,4.9,12.323194,76.630583,12.393194,76.700583,2022-03-20,20:35:00,20:50:00,Sunny,Jam ,motorcycle ,Other,105,Home,0.78,10.880951367270638,2.4749363921482406,0.32185645820440373
kyok633376595,34,4.2,10.028047,76.310019,10.048047,76.330019,2022-02-15,09:10:00,09:15:00,Sandstorms,Low ,motorcycle ,Metropolitian ,125,Jewelry,0.64,3.121088297487618,1.4161172783556346,-1.0904094687812922
ndqi252549533,39,4.7,13.045479,80.23311,13.055479,80.24311,2022-04-03,10:40:00,10:55:00,Fog,Low ,motorcycle ,Metropolitian ,95,Home,0.74,1.552358479578188,0.9370178256716981,-1.729438197909004
dgwg859078855,34,5.0,12.323994,76.626167,12.363994,76.666167,2022-03-03,13:50:00,14:05:00,Sunny,High ,motorcycle ,Metropolitian ,125,Jewelry,0.8,6.21785141201631,1.9765573202531392,-0.3428876636117331
uvfl271116178,31,3.8,12.979096,77.640625,13.049096,77.710625,2022-03-23,21:10:00,21:15:00,Sandstorms,Jam ,scooter ,Metropolitian ,205,Books,0.5599999999999999,10.867286735129932,2.473785600785124,0.3203215185626577
npay696105874,29,4.5,17.458998,78.500366,17.518998,78.560366,2022-03-09,19:00:00,19:15:00,Sunny,Medium ,motorcycle ,Metropolitian ,90,Toys,0.7,9.219708856173831,2.3243180967155537,0.12095992748507473
ccrm067831964,30,5.0,18.546258,73.904337,18.566258,73.924337,2022-03-19,08:20:00,08:35:00,Fog,Low ,motorcycle ,Metropolitian ,95,Jewelry,0.8,3.0644047273695776,1.4022672937451361,-1.1088827482110726
kgaq741399055,34,4.7,23.416792,85.316842,23.486792,85.386842,2022-03-08,23:10:00,23:20:00,Stormy,Low ,motorcycle ,Metropolitian ,145,Snacks,0.74,10.562878909252897,2.447799872831582,0.2856614357414708
qacw531713353,20,4.8,22.308096,73.167753,22.398096,73.257753,2022-03-06,23:50:00,00:00:00,Cloudy,Low ,motorcycle ,Metropolitian ,105,Kitchen,0.76,13.631440268080997,2.6831726563984843,0.5996045427757333
cwwg701038216,20,4.8,0.0,0.0,0.05,0.05,2022-02-13,22:40:00,22:50:00,Sandstorms,Low ,motorcycle ,Urban ,50,Home,0.76,7.8626681674103684,2.181847866844411,-0.06906861340150922
ndqo633373477,28,4.9,13.022394,80.242439,13.112394,80.332439,2022-03-23,17:15:00,17:20:00,Sunny,Medium ,scooter ,Urban ,90,Outdoors,0.78,13.970759660747298,2.7060989426849273,0.6301839047582416
jgeb418827582,36,4.9,17.451976,78.385883,17.491976,78.425883,2022-04-03,13:25:00,13:40:00,Stormy,High ,motorcycle ,Metropolitian ,145,Kitchen,0.78,6.1467466299623235,1.966657236365878,-0.35609251698673333
oxib129896977,31,4.6,17.426228,78.407495,17.556228,78.537495,2022-03-27,19:35:00,19:50:00,Sunny,Jam ,scooter ,Urban ,95,Shoes,0.72,19.97591692313584,3.0433749664459877,1.0800468040412088
aejd159751885,24,4.8,19.131141,72.813074,19.221141,72.903074,2022-03-31,23:30:00,23:45:00,Windy,Low ,motorcycle ,Metropolitian ,95,Apparel,0.76,13.765756924310372,2.6923107786506275,0.6117930823716093
qfco736678145,30,4.8,22.744648,75.894377,22.794648,75.944377,2022-03-03,17:50:00,18:00:00,Windy,Medium ,motorcycle ,Urban ,130,Kitchen,0.76,7.562501497648628,2.1473923784961975,-0.11502576657145622
rbmw178689152,36,4.8,18.56245,73.916619,18.64245,73.996619,2022-03-25,23:10:00,23:25:00,Sandstorms,Low ,motorcycle ,Metropolitian ,135,Kitchen,0.76,12.256046315965719,2.584453774080569,0.4679320861383375
hstm787752151,30,4.8,13.091809,80.219104,13.121809,80.249104,2022-03-28,18:10:00,18:25:00,Fog,Medium ,scooter ,Metropolitian ,75,Snacks,0.76,4.6565575795105785,1.7328155056856342,-0.6679934868928739
shkc907645311,39,4.5,26.766536,75.837333,26.826536,75.897333,2022-03-30,21:40:00,21:55:00,Sunny,Jam ,motorcycle ,Metropolitian ,90,Jewelry,0.7,8.942954308598857,2.2968641906538627,0.08434157068689303
kmon215269430,20,4.1,11.016298,76.972076,11.086298,77.042076,2022-04-06,19:15:00,19:20:00,Fog,Jam ,motorcycle ,Urban ,210,Clothing,0.6199999999999999,10.90614936096952,2.477055019669268,0.3246823095901082
zudp081515799,38,4.9,10.020683,76.310631,10.050683,76.340631,2022-02-13,22:50:00,23:00:00,Stormy,Low ,van,Metropolitian ,105,Electronics,0.78,4.681649260143227,1.7372415532872416,-0.6620899702888176
uhvv488036515,27,4.8,21.17106,72.789292,21.24106,72.859292,2022-03-06,17:55:00,18:10:00,Stormy,Medium ,motorcycle ,Metropolitian ,190,Books,0.76,10.641572477284313,2.4545825257293137,0.294708221407935
mtck680289906,31,4.8,0.0,0.0,0.01,0.01,2022-02-13,10:45:00,10:55:00,Stormy,Low ,scooter ,Other,140,Skincare,0.76,1.5725337292863206,0.9448913001216759,-1.7189364610704359
qift258867106,23,4.7,12.323978,76.627961,12.343978,76.647961,2022-03-15,10:55:00,11:10:00,Fog,Low ,motorcycle ,Urban ,22,Grocery,0.74,3.1089837875131368,1.4131757442894821,-1.094332923014957
wweg132201035,35,4.6,30.335259,78.053162,30.365259,78.083162,2022-02-15,19:35:00,19:40:00,Fog,Jam ,motorcycle ,Metropolitian ,130,Pet Supplies,0.72,4.406208261254435,1.6875479712066421,-0.7283718798691201
mogi510834671,32,4.5,22.722634,75.886959,22.732634,75.896959,2022-03-19,10:25:00,10:40:00,Stormy,Low ,motorcycle ,Urban ,100,Apparel,0.7,1.512714085470906,0.9213634779028104,-1.7503181590611931
lkfp928924830,25,4.2,18.516216,73.842527,18.576216,73.902527,2022-04-05,21:10:00,21:25:00,Sunny,Jam ,motorcycle ,Metropolitian ,240,Shoes,0.64,9.193469879776085,2.321747307404572,0.11753097715534931
fvcn197314691,35,4.8,23.214459,77.434976,23.324459,77.544976,2022-02-18,18:50:00,19:00:00,Cloudy,Medium ,scooter ,Urban ,175,Cosmetics,0.76,16.609246145001745,2.8684241132443806,0.8466952091793674
diig821213816,28,4.8,22.753839,75.897429,22.763838,75.907429,2022-03-28,10:35:00,10:45:00,Sunny,Low ,scooter ,Urban ,75,Snacks,0.76,1.5124736191444423,0.9212677734870623,-1.7504458107853285
noqz195007221,29,5.0,-15.546594,73.760431,15.566594,73.780431,2022-02-13,10:35:00,10:50:00,Cloudy,Low ,motorcycle ,Metropolitian ,90,Shoes,0.8,3459.629354463765,8.149205745864688,7.890266552435596
iifu295142494,32,4.7,12.311072,76.654878,12.441072,76.784878,2022-04-04,18:00:00,18:05:00,Sunny,Medium ,motorcycle ,Metropolitian ,105,Toys,0.74,20.20680429578236,3.0543220875304,1.0946482084781994
hcun762076064,37,4.9,13.064181,80.236442,13.084181,80.256442,2022-03-21,10:40:00,10:45:00,Stormy,Low ,scooter ,Metropolitian ,125,Sports,0.78,3.104571866545023,1.412101441861091,-1.0957658407769535
fwdp600260878,23,4.9,12.972532,77.608179,13.012532,77.648179,2022-03-24,14:30:00,14:40:00,Sandstorms,High ,motorcycle ,Metropolitian ,145,Cosmetics,0.78,6.210141144622192,1.9754885273357856,-0.3443132327202993
jqnc959451522,20,4.7,25.454697,81.834492,25.464697,81.844492,2022-02-13,08:15:00,08:25:00,Stormy,Low ,motorcycle ,Metropolitian ,50,Shoes,0.74,1.4981248106594827,0.9155403746903963,-1.7580850855825292
wqyj183005825,32,5.0,9.960846,76.293936,9.980846,76.313936,2022-02-11,11:15:00,11:20:00,Sunny,High ,motorcycle ,Metropolitian ,105,Jewelry,0.8,3.1214062495328907,1.4161944278262508,-1.0903065658706657
valo890325429,23,4.9,17.428294,78.404423,17.478294,78.454423,2022-03-26,17:15:00,17:25:00,Sandstorms,Medium ,motorcycle ,Urban ,105,Snacks,0.78,7.683808717426696,2.161460224761321,-0.09626190059330715
jszj144513133,30,4.9,22.751857,75.866699,22.771857,75.886699,2022-03-19,11:10:00,11:25:00,Sandstorms,High ,scooter ,Metropolitian ,29,Grocery,0.78,3.02507998731458,1.392544783297809,-1.121850751952845
coeb919829448,23,4.8,22.745049,75.892471,22.795049,75.942471,2022-03-13,21:20:00,21:30:00,Windy,Jam ,motorcycle ,Metropolitian ,175,Apparel,0.76,7.5624912888618505,2.147391186228626,-0.11502735683257345
bkye812284353,35,3.7,23.353783,85.326967,23.433783,85.406967,2022-04-02,19:45:00,19:55:00,Sandstorms,Jam ,scooter ,Metropolitian ,205,Pet Supplies,0.54,12.074281945769592,2.570647090337356,0.44951656193669726
devi951778776,31,4.1,19.1093,72.825451,19.1293,72.845451,2022-03-15,09:45:00,09:50:00,Sandstorms,Low ,motorcycle ,Urban ,160,Snacks,0.6199999999999999,3.0595542475950825,1.4010731763534043,-1.1104754766414495
rajn107337008,32,4.2,18.546258,73.904337,18.676258,74.034337,2022-03-18,18:25:00,18:30:00,Windy,Medium ,motorcycle ,Metropolitian ,36,Grocery,0.64,19.915585713442425,3.040494608969767,1.0762049478939064
xigu516484299,24,4.8,17.451976,78.385883,17.461976,78.395883,2022-03-11,08:30:00,08:35:00,Cloudy,Low ,van,Urban ,50,Clothing,0.76,1.5367469794085726,0.9308825434435475,-1.737621512632349
zqkp225224737,23,4.6,18.516216,73.842527,18.526216,73.852527,2022-03-01,09:10:00,09:20:00,Sandstorms,Low ,motorcycle ,Metropolitian ,90,Outdoors,0.72,1.5323511358883408,0.9291481739276481,-1.7399348359754967
pkty093030355,30,4.7,22.751857,75.866699,22.881857,75.996699,2022-03-08,19:20:00,19:25:00,Fog,Jam ,motorcycle ,Metropolitian ,220,Home,0.74,19.65937352744409,3.0281691402619497,1.0597650864828023
tntl592977105,32,4.1,12.299524,76.64262,12.359524,76.70262,2022-04-01,20:45:00,20:55:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,195,Skincare,0.6199999999999999,9.327028546828888,2.334764588976033,0.13489358705337437
jvvv970586328,37,4.9,12.933284,77.615428,12.973284,77.655428,2022-03-26,12:40:00,12:45:00,Sunny,High ,scooter ,Metropolitian ,95,Toys,0.78,6.210618493121105,1.975554730297499,-0.3442249303975745
prrz953316080,37,4.4,0.0,0.0,0.07,0.07,2022-02-18,18:25:00,18:35:00,Windy,Medium ,motorcycle ,Metropolitian ,48,Grocery,0.68,11.007734763744619,2.4855510057914594,0.33601436013605673
cuua000583789,22,4.7,12.972793,80.249982,13.042793,80.319982,2022-03-10,22:45:00,22:55:00,Stormy,Low ,motorcycle ,Metropolitian ,85,Home,0.74,10.867421265092155,2.473796936923089,0.32033663884258345
burv419391377,28,4.7,0.0,0.0,0.03,0.03,2022-03-19,17:50:00,18:00:00,Fog,Medium ,motorcycle ,Urban ,95,Snacks,0.74,4.717601092054723,1.743549327922411,-0.6536765830762976
nprx178976099,30,4.6,22.308096,73.167753,22.438096,73.297753,2022-03-20,22:40:00,22:55:00,Stormy,Low ,motorcycle ,Urban ,115,Cosmetics,0.72,19.688553005364827,3.029580552403334,1.0616476453167385
uhvz645249492,20,4.8,30.902872,75.826808,30.952872,75.876808,2022-02-11,22:30:00,22:40:00,Fog,Low ,scooter ,Metropolitian ,70,Apparel,0.76,7.325050600164491,2.119269113945873,-0.15253692193562715
qrtc023496456,27,4.6,17.438263,78.397865,17.468263,78.427865,2022-03-07,21:35:00,21:40:00,Stormy,Jam ,scooter ,Other,70,Jewelry,0.72,4.610285665960272,1.7246016390867158,-0.6789492429567283
nkcq202684713,50,6.0,0.0,0.0,0.01,0.01,2022-03-21,NaN ,08:35:00,Fog,NaN ,bicycle ,Metropolitian ,110,Books,1.0,1.5725337292863206,0.9448913001216759,-1.7189364610704359
xckm814999470,28,4.5,22.527893,88.368628,22.557893,88.398628,2022-02-13,21:35:00,21:40:00,Windy,Jam ,motorcycle ,Metropolitian ,85,Toys,0.7,4.54094982508286,1.7121659346344793,-0.6955361381564669
dshk783743547,39,4.6,13.081878,80.248519,13.131878,80.298519,2022-03-13,20:55:00,21:10:00,Sandstorms,Jam ,motorcycle ,Urban ,130,Toys,0.72,7.760928146684985,2.1703018521536173,-0.08446882947985052
kwqd776233935,35,4.4,23.355164,85.324097,23.435164,85.404097,2022-03-20,20:25:00,20:40:00,Fog,Jam ,scooter ,Metropolitian ,180,Electronics,0.68,12.074224380435789,2.570642687383468,0.4495106892227716
pkrg540242604,35,4.2,18.51421,73.838429,18.53421,73.858429,2022-03-01,09:00:00,09:10:00,Stormy,Low ,motorcycle ,Urban ,110,Snacks,0.64,3.0646768621689917,1.4023342471387066,-1.108793444953128
eyqk256786365,28,5.0,26.474133,80.3481,26.604133,80.4781,2022-02-14,23:50:00,00:05:00,Stormy,Low ,scooter ,Metropolitian ,95,Snacks,0.8,19.395819534341047,3.015329955063014,1.0426400237119127
yowt711155330,34,4.8,17.433809,78.386744,17.523809,78.476744,2022-03-29,20:40:00,20:55:00,Sunny,Jam ,motorcycle ,Metropolitian ,185,Kitchen,0.76,13.829931792650669,2.696647556857448,0.6175775303614541
zkxt178763782,39,4.3,13.049645,80.242268,13.099645,80.292268,2022-03-26,19:15:00,19:25:00,Windy,Jam ,motorcycle ,Metropolitian ,165,Skincare,0.6599999999999999,7.761422437275434,2.170358270450719,-0.0843935780628546
hkso195378865,25,4.9,11.006686,76.951736,11.086686,77.031736,2022-03-20,18:40:00,18:45:00,Stormy,Medium ,scooter ,Urban ,110,Snacks,0.78,12.464266688013891,2.600039264180002,0.4887202040860399
hrct875088693,24,2.9,21.173343,72.792731,21.243343,72.862731,2022-03-10,22:20:00,22:25:00,Sunny,Low ,scooter ,Metropolitian ,180,Skincare,0.38,10.641495972351645,2.4545759540067906,0.2946994559637907
drcr835765083,20,4.7,12.304569,76.643622,12.434569,76.773622,2022-03-06,20:30:00,20:40:00,Sunny,Jam ,motorcycle ,Metropolitian ,135,Books,0.74,20.20704994057408,3.054333670764046,1.094663658337377
ijub023209285,21,4.5,21.175975,72.795503,21.305975,72.925503,2022-03-16,19:25:00,19:35:00,Sunny,Jam ,motorcycle ,Urban ,75,Cosmetics,0.7,19.76074372631284,3.033063882622889,1.0662937539083148
uyeo431716232,25,5.0,0.0,0.0,0.11,0.11,2022-02-14,20:00:00,20:05:00,Sandstorms,Jam ,scooter ,Metropolitian ,125,Electronics,0.8,17.29786575291325,2.906784427522224,0.897860667091258
wcgo716735522,27,4.3,12.326356,76.619103,12.416356,76.709103,2022-03-18,17:30:00,17:45:00,Cloudy,Medium ,scooter ,Metropolitian ,185,Cosmetics,0.6599999999999999,13.989450296958541,2.707346640125122,0.6318480989147511
dudh860055837,20,4.1,18.994237,72.825553,19.124237,72.955553,2022-04-02,19:00:00,19:15:00,Fog,Medium ,van,Metropolitian ,170,Shoes,0.6199999999999999,19.89050358396663,3.039294681738743,1.0746044702285884
uzsg546842133,32,4.0,9.970717,76.285447,10.080717,76.395447,2022-02-14,22:45:00,22:50:00,Fog,Low ,motorcycle ,Metropolitian ,185,Clothing,0.6,17.166305939707684,2.899568556274093,0.8882360494729108
cjqu270126486,22,5.0,23.359407,85.325055,23.379407,85.345055,2022-03-15,11:40:00,11:50:00,Cloudy,High ,scooter ,Metropolitian ,135,Sports,0.8,3.0188245695182854,1.3909894642327716,-1.1239252556074644
xyra861658634,35,4.9,18.536718,73.830327,18.546719,73.840328,2022-03-30,12:00:00,12:05:00,Sunny,High ,motorcycle ,Metropolitian ,16,Grocery,0.78,1.5324173514300854,0.9291743214374165,-1.7398999601061058
rimt218972517,34,4.4,21.17106,72.789292,21.25106,72.869292,2022-03-14,23:30:00,23:40:00,Cloudy,Low ,motorcycle ,Metropolitian ,195,Electronics,0.68,12.161605446009546,2.577303912834087,0.4583955134702136
ufqb263973146,23,4.7,0.0,0.0,0.02,0.02,2022-03-24,11:20:00,11:25:00,Cloudy,High ,motorcycle ,Metropolitian ,145,Snacks,0.74,3.145067434621583,1.4219190573624199,-1.082670984747098
cmsv924016136,30,4.6,22.311603,73.165012,22.351603,73.205012,2022-03-07,13:10:00,13:15:00,Windy,High ,motorcycle ,Metropolitian ,145,Sports,0.72,6.058848944529893,1.9542819991944165,-0.37259876018536653
mhve925152676,30,4.8,0.0,0.0,0.08,0.08,2022-03-18,20:10:00,20:25:00,Fog,Jam ,scooter ,Metropolitian ,180,Sports,0.76,12.58026782240096,2.6086178437623633,0.500162418802686
iovo518935661,22,4.6,19.254567,72.848923,19.294567,72.888923,2022-03-01,12:30:00,12:45:00,Fog,High ,scooter ,Metropolitian ,125,Jewelry,0.72,6.1163872292651495,1.9624001850269812,-0.36177062430179496
qxls217077415,31,3.4,18.593481,73.785901,18.683481,73.875901,2022-03-08,22:20:00,22:35:00,Sunny,Low ,motorcycle ,Urban ,155,Apparel,0.48,13.786669693634837,2.693726078523335,0.6136808267092915
vfrm732524901,35,4.2,17.429585,78.392621,17.519585,78.482621,2022-03-06,21:15:00,21:25:00,Stormy,Jam ,motorcycle ,Metropolitian ,230,Cosmetics,0.64,13.830084721845129,2.696657869002378,0.6175912848269044
exna142928220,39,4.9,13.045479,80.23311,13.125479,80.31311,2022-03-16,23:15:00,23:30:00,Windy,Low ,motorcycle ,Other,120,Toys,0.78,12.418009922382737,2.5965978286234113,0.484129975110024
ktox186568882,30,4.2,11.02091,76.940432,11.03091,76.950432,2022-03-09,11:00:00,11:05:00,Sandstorms,Low ,motorcycle ,Metropolitian ,105,Apparel,0.64,1.558087473060446,0.939259898451753,-1.7264476937219844
rlrl381234485,29,4.3,13.064181,80.236442,13.074181,80.246442,2022-03-17,10:35:00,10:40:00,Sandstorms,Low ,motorcycle ,Metropolitian ,135,Shoes,0.6599999999999999,1.5523012503301423,0.9369954033160168,-1.7294681051221616
nnhk136632310,25,4.9,22.651847,75.881991,22.691847,75.921991,2022-03-13,12:25:00,12:40:00,Windy,High ,motorcycle ,Metropolitian ,90,Skincare,0.78,6.051989448511132,1.9533097682938823,-0.3738955336909646
